id,name,match_api_id,home_team,away_team_api_id,home_team_goal,away_team_goal,season,name:1,BWH,BWH:1,LBH,PSH,WHH,VCH,BWD,IWD,LBD,PSD,WHD,VCD,BWA,IWA,LBA,LBA:1,PSA,WHA,VCA,B365A,B365D,B365H,vyhodny_kurs,id,team_api_id,team_fifa_api_id,team_long_name,team_short_name
5977,France Ligue 1,1019631,FC Sochaux-Montbéliard,10249,1,3,2011/2012,France,2.8,2.8,2.5,,2.6,2.88,3,3.05,3,,3.25,3.2,2.65,2.6,2.6,2.6,,2.7,2.62,2.7,3.1,2.7,ANO,10309,10249,70,Montpellier Hérault SC,MON
5978,France Ligue 1,1019633,Toulouse FC,9873,2,0,2011/2012,France,2.05,2.05,1.91,,2.2,2.25,3.1,3.15,3.1,,3.1,3.12,3.9,3.45,3.6,3.6,,3.6,3.75,3.5,3.1,2.2,ANO,9555,9873,110456,Valenciennes FC,VAL
5981,France Ligue 1,1019642,Stade Brestois 29,9853,2,2,2011/2012,France,2.45,2.45,2.4,,2.4,2.5,2.9,3,2.9,,3,3,3.2,3,2.75,2.75,,3.2,3.4,3.2,3,2.4,NE,9556,9853,1819,AS Saint-Étienne,ETI
5983,France Ligue 1,1019645,Dijon FCO,9874,0,0,2011/2012,France,2.2,2.2,2.2,,2.2,2.3,3.2,3.15,3,,3.3,3.3,3.3,3.25,3,3,,3.3,3.3,3.25,3.2,2.25,NE,9553,9874,226,FC Sochaux-Montbéliard,SOC
5984,France Ligue 1,1019647,Évian Thonon Gaillard FC,9873,2,1,2011/2012,France,2.2,2.2,2.2,,2.4,2.4,3.2,3,3,,3.1,3.12,3.3,3.2,3,3,,3.1,3.4,3.4,3.1,2.25,ANO,9555,9873,110456,Valenciennes FC,VAL
5987,France Ligue 1,1019658,OGC Nice,9851,2,0,2011/2012,France,2.95,2.95,2.8,,3.1,3.2,3.1,3.1,3,,3.1,3.12,2.45,2.4,2.3,2.3,,2.4,2.5,2.5,3,3,ANO,9551,9851,74,Stade Rennais FC,REN
5991,France Ligue 1,1019672,FC Lorient,9748,0,1,2011/2012,France,2.9,2.9,2.75,,3.1,3.2,3.2,3.1,3,,3.1,3.12,2.55,2.2,2.38,2.38,,2.4,2.5,2.5,3,3,ANO,9545,9748,66,Olympique Lyonnais,LYO
5998,France Ligue 1,1019690,Valenciennes FC,10249,1,0,2011/2012,France,2.6,2.6,2.5,,2.6,2.62,3.1,3.05,3,,3,3.12,2.75,2.5,2.6,2.6,,2.9,3,3,3,2.5,ANO,10309,10249,70,Montpellier Hérault SC,MON
6001,France Ligue 1,1019699,Stade Brestois 29,8583,1,0,2011/2012,France,2.2,2.2,2.2,,2.25,2.15,3,2.9,3,,2.9,3.12,3.5,3.1,3,3,,3.6,4,4,3,2.1,ANO,9537,8583,57,AJ Auxerre,AUX
6003,France Ligue 1,1019707,Dijon FCO,9853,1,2,2011/2012,France,2.85,2.85,2.6,,2.7,3,3,3.05,3,,3.2,3.12,2.6,2.6,2.5,2.5,,2.62,2.62,2.5,3.1,2.9,ANO,9556,9853,1819,AS Saint-Étienne,ETI
6007,France Ligue 1,1019717,OGC Nice,9873,2,0,2011/2012,France,2.2,2.2,2.2,,2.3,2.38,3,3.05,3,,3.1,3,3.5,3.15,3,3,,3.25,3.6,3.4,3,2.3,ANO,9555,9873,110456,Valenciennes FC,VAL
6008,France Ligue 1,1019720,Paris Saint-Germain,8639,0,0,2011/2012,France,2.2,2.2,2.1,,2.15,2.25,3.3,3.1,3,,3.2,3.25,3.4,3.3,3.2,3.2,,3.5,3.6,3.4,3.2,2.2,NE,9550,8639,65,LOSC Lille,LIL
6010,France Ligue 1,1019730,Évian Thonon Gaillard FC,10249,4,2,2011/2012,France,3.3,3.3,3,,3.1,3.2,3.1,3.2,3,,3.1,3,2.25,2.25,2.2,2.2,,2.4,2.6,2.38,3,3.2,ANO,10309,10249,70,Montpellier Hérault SC,MON
6014,France Ligue 1,1019740,Stade Rennais FC,9827,1,0,2011/2012,France,2.1,2.1,2,,2.05,2.2,3.25,3.2,3.2,,3.2,3.2,3.75,3.2,3.2,3.2,,3.75,3.8,3.5,3.1,2.2,ANO,9539,9827,59,Girondins de Bordeaux,BOR
6015,France Ligue 1,1019745,AS Saint-Étienne,9847,0,1,2011/2012,France,3.4,3.4,3,,3.2,3.5,3.1,3.2,3,,3.2,3.1,2.3,2.2,2.2,2.2,,2.25,2.38,2.2,3.1,3.5,ANO,9548,9847,73,Paris Saint-Germain,PSG
6018,France Ligue 1,1019755,Valenciennes FC,9748,1,0,2011/2012,France,3.3,3.3,2.88,,3.2,3.25,3.1,3.1,3,,3.2,3.1,2.35,2.2,2.25,2.25,,2.25,2.5,2.4,3.1,3.1,ANO,9545,9748,66,Olympique Lyonnais,LYO
6019,France Ligue 1,1019346,AJ Auxerre,8592,2,2,2011/2012,France,3.6,3.6,3.1,,3.75,4,3.2,3.3,3,,3.1,3.25,2.05,2.1,2.2,2.2,,2.1,2.1,2.1,3.2,3.6,NE,9552,8592,219,Olympique de Marseille,MAR
6020,France Ligue 1,1019347,Évian Thonon Gaillard FC,9831,1,0,2011/2012,France,2.15,2.15,2.1,,2.25,2.2,3.1,3.1,3.2,,3,3.2,3.4,3.1,3.1,3.1,,3.5,3.75,3.4,3.2,2.2,ANO,9542,9831,72,OGC Nice,NIC
6022,France Ligue 1,1019349,FC Lorient,9827,1,1,2011/2012,France,2.4,2.4,2.38,,2.5,2.5,3,3.2,3,,3,3.2,3,2.7,2.8,2.8,,3,3.2,3,3.2,2.4,NE,9539,9827,59,Girondins de Bordeaux,BOR
6024,France Ligue 1,1019351,Stade Rennais FC,9847,1,1,2011/2012,France,2.65,2.65,2.6,,2.7,2.75,3.1,3.2,3,,3.1,3.2,2.65,2.6,2.5,2.5,,2.7,2.75,2.7,3.1,2.7,NE,9548,9847,73,Paris Saint-Germain,PSG
6029,France Ligue 1,1019762,AC Ajaccio,8583,2,1,2011/2012,France,2.85,2.85,2.6,,2.8,2.88,3,3.05,3,,3.1,3,2.6,2.7,2.5,2.5,,2.6,2.6,2.6,3.1,2.8,ANO,9537,8583,57,AJ Auxerre,AUX
6032,France Ligue 1,1019770,SM Caen,9851,0,2,2011/2012,France,2.95,2.95,2.6,,2.9,3,3.1,3.05,3,,3.1,3.1,2.45,2.5,2.5,2.5,,2.5,2.4,2.5,3.1,2.9,ANO,9551,9851,74,Stade Rennais FC,REN
6033,France Ligue 1,1019774,Dijon FCO,4087,3,1,2011/2012,France,2.3,2.3,2.25,,2.3,2.2,3,3,3,,3.1,3.1,3.3,2.9,2.88,2.88,,3.3,3.5,3.25,3.2,2.25,ANO,11822,4087,111271,Évian Thonon Gaillard FC,ETG
6034,France Ligue 1,1019779,Olympique de Marseille,8639,2,0,2011/2012,France,2.25,2.25,2.1,,2.2,2.1,3.25,3.1,3,,3.1,3.2,3.4,3.2,3.2,3.2,,3.5,3.5,3.5,3.1,2.2,ANO,9550,8639,65,LOSC Lille,LIL
6035,France Ligue 1,1019784,Montpellier Hérault SC,9748,1,0,2011/2012,France,2.7,2.7,2.5,,2.6,2.62,3.1,3.05,3,,3.1,3.1,2.85,2.5,2.6,2.6,,2.8,2.75,2.7,3.1,2.7,ANO,9545,9748,66,Olympique Lyonnais,LYO
6036,France Ligue 1,1019786,AS Nancy-Lorraine,8689,2,2,2011/2012,France,2.4,2.4,2.38,,2.5,2.4,3,3,3,,3.1,3,3.1,3,2.75,2.75,,2.9,3.2,2.9,3.1,2.5,NE,9544,8689,217,FC Lorient,LOR
6039,France Ligue 1,1019794,AJ Auxerre,8481,1,3,2011/2012,France,2.1,2.1,2,,2,2.05,3.25,3.1,3,,3.1,3.25,3.75,3.3,3.5,3.5,,4.2,4.2,4,3.1,2.05,ANO,9549,8481,1823,AS Nancy-Lorraine,NAN
6041,France Ligue 1,1019800,Évian Thonon Gaillard FC,9827,0,0,2011/2012,France,2.9,2.9,2.6,,2.75,2.88,3.1,3.05,3,,3.1,3.12,2.65,2.6,2.5,2.5,,2.62,2.75,2.7,3,2.8,NE,9539,9827,59,Girondins de Bordeaux,BOR
6045,France Ligue 1,1019815,OGC Nice,10249,0,1,2011/2012,France,2.9,2.9,2.75,,3,3,3,3.1,3,,3.2,3.1,2.55,2.4,2.38,2.38,,2.4,2.62,2.5,3,3,ANO,10309,10249,70,Montpellier Hérault SC,MON
6046,France Ligue 1,1019817,Stade Rennais FC,8592,1,2,2011/2012,France,2.8,2.8,2.6,,2.75,3,3.2,3.05,3,,3.1,3,2.65,2.6,2.5,2.5,,2.62,2.75,2.7,3,2.8,ANO,9552,8592,219,Olympique de Marseille,MAR
6049,France Ligue 1,1019827,AC Ajaccio,9831,1,1,2011/2012,France,2.4,2.4,2.25,,2.3,2.5,3.1,3.1,3,,3.2,3.2,3,3,2.88,2.88,,3.1,3.1,3.1,3.1,2.4,NE,9542,9831,72,OGC Nice,NIC
6051,France Ligue 1,1019832,SM Caen,8583,2,1,2011/2012,France,2.2,2.2,2.1,,2.2,2.25,3.2,3.1,3,,3.1,3.3,3.5,3.1,3.2,3.2,,3.5,3.6,3.5,3.25,2.1,ANO,9537,8583,57,AJ Auxerre,AUX
6052,France Ligue 1,1019835,Dijon FCO,9873,1,2,2011/2012,France,2.65,2.65,2.38,,2.5,2.75,3.1,3.1,3,,3.2,3.2,2.9,2.9,2.75,2.75,,2.88,2.88,2.88,3,2.63,ANO,9555,9873,110456,Valenciennes FC,VAL
6055,France Ligue 1,1019845,AS Nancy-Lorraine,9851,0,0,2011/2012,France,3.1,3.1,2.8,,3.1,3.4,3.2,3.1,2.88,,3.1,3.2,2.4,2.45,2.38,2.38,,2.38,2.38,2.38,3,3.2,NE,9551,9851,74,Stade Rennais FC,REN
6059,France Ligue 1,1019861,AJ Auxerre,8689,1,1,2011/2012,France,2.4,2.4,2.38,,2.35,2.5,3.1,3.1,3,,3.15,3.2,3.2,2.9,2.75,2.75,,3.1,3.1,3,3.2,2.4,NE,9544,8689,217,FC Lorient,LOR
6061,France Ligue 1,1019870,Évian Thonon Gaillard FC,8592,2,0,2011/2012,France,3.2,3.2,3.5,,3.4,3.25,3.1,3.1,3.2,,3.1,3.3,2.3,2.1,1.91,1.91,,2.25,2.4,2.25,3.2,3.25,ANO,9552,8592,219,Olympique de Marseille,MAR
6067,France Ligue 1,1019886,Toulouse FC,9853,0,1,2011/2012,France,2,2,2.1,,2.15,2.2,3.1,3.1,3,,3.1,3.1,4.1,3.3,3.2,3.2,,3.6,4,4,3,2.1,ANO,9556,9853,1819,AS Saint-Étienne,ETI
6069,France Ligue 1,1019893,AC Ajaccio,8521,0,0,2011/2012,France,2.65,2.65,2.5,,2.7,2.7,2.9,3.1,3,,3,3.12,2.9,2.8,2.6,2.6,,2.8,2.88,2.8,3.1,2.6,NE,11076,8521,378,Stade Brestois 29,BRE
6070,France Ligue 1,1019896,Girondins de Bordeaux,9748,1,0,2011/2012,France,2.5,2.5,2.4,,2.5,2.6,3,3.1,2.9,,3,3.12,2.95,2.8,2.75,2.75,,3,3,2.9,3.1,2.5,ANO,9545,9748,66,Olympique Lyonnais,LYO
6071,France Ligue 1,1019900,SM Caen,4087,2,2,2011/2012,France,2.15,2.15,2.1,,2.2,2.3,3.2,3,3,,3,3.25,3.4,3.4,3.2,3.2,,3.6,3.5,3.4,3.1,2.25,NE,11822,4087,111271,Évian Thonon Gaillard FC,ETG
6072,France Ligue 1,1019905,Dijon FCO,9831,3,0,2011/2012,France,2.3,2.3,2.25,,2.5,2.5,3.25,3,3,,3,3.2,3.25,3.2,2.88,2.88,,3,3,3,3.2,2.38,ANO,9542,9831,72,OGC Nice,NIC
6073,France Ligue 1,1019909,FC Lorient,8639,0,1,2011/2012,France,3.4,3.4,2.88,,3.4,3.3,3,3.1,3,,3,3.25,2.25,2.3,2.25,2.25,,2.3,2.38,2.25,3.2,3.25,ANO,9550,8639,65,LOSC Lille,LIL
6075,France Ligue 1,1019914,AS Nancy-Lorraine,9941,0,3,2011/2012,France,2.55,2.55,2.4,,2.62,2.6,3,3.1,2.9,,2.9,3.25,2.9,2.8,2.75,2.75,,3,3,2.8,3.2,2.5,ANO,9546,9941,1809,Toulouse FC,TOU
6077,France Ligue 1,1019923,AS Saint-Étienne,9851,4,0,2011/2012,France,2.45,2.45,2.38,,2.5,2.5,2.95,3.2,3,,3,3.12,3.1,2.7,2.75,2.75,,3,3.25,3.25,3.1,2.3,ANO,9551,9851,74,Stade Rennais FC,REN
6078,France Ligue 1,1019926,FC Sochaux-Montbéliard,8583,0,0,2011/2012,France,2.3,2.3,2.3,,2.5,2.5,3.1,3.1,2.9,,3,3.12,3.2,2.9,2.9,2.9,,3,3.12,3.1,3.1,2.4,NE,9537,8583,57,AJ Auxerre,AUX
6079,France Ligue 1,1019931,AC Ajaccio,9836,2,1,2011/2012,France,2.3,2.3,2.25,,2.3,2.4,3.1,3.1,3,,3.1,3.3,3.2,3.1,2.88,2.88,,3.25,3.12,3.1,3.25,2.3,ANO,11825,9836,110569,Dijon FCO,DIJ
6080,France Ligue 1,1019934,AJ Auxerre,9853,0,0,2011/2012,France,2.7,2.7,2.5,,2.55,2.7,3,3.1,2.88,,3.1,3.12,2.7,2.6,2.62,2.62,,2.88,2.9,2.75,3.1,2.63,NE,9556,9853,1819,AS Saint-Étienne,ETI
6082,France Ligue 1,1019938,Évian Thonon Gaillard FC,8481,2,0,2011/2012,France,2.2,2.2,2.05,,2.15,2.2,3,3.1,3,,3.2,3.2,3.5,3.3,3.4,3.4,,3.5,3.75,3.5,3.25,2.1,ANO,9549,8481,1823,AS Nancy-Lorraine,NAN
6083,France Ligue 1,1019940,Olympique Lyonnais,9847,4,4,2011/2012,France,2.3,2.3,2.3,,2.3,2.38,3.2,3.1,2.9,,3.2,3.2,3.1,3,2.9,2.9,,3.1,3.4,3.1,3.25,2.3,NE,9548,9847,73,Paris Saint-Germain,PSG
6085,France Ligue 1,1019946,OGC Nice,7819,1,0,2011/2012,France,2.1,2.1,2.05,,2.15,2.1,3.1,3.1,3,,3.2,3.2,3.7,3.1,3.4,3.4,,3.5,4.2,3.75,3.2,2.05,ANO,9540,7819,210,SM Caen,CAE
6086,France Ligue 1,1019948,Stade Rennais FC,8639,1,1,2011/2012,France,2.65,2.65,2.6,,2.75,2.8,3.2,3.1,3,,3.1,3.12,2.8,2.6,2.5,2.5,,2.65,2.8,2.8,3.1,2.6,NE,9550,8639,65,LOSC Lille,LIL
6090,France Ligue 1,1019958,SM Caen,8521,0,0,2011/2012,France,2.1,2.1,2,,2.1,2.15,3.2,2.9,3,,3.1,3.2,3.8,3.4,3.5,3.5,,3.75,4.1,3.75,3.1,2.1,NE,11076,8521,378,Stade Brestois 29,BRE
6091,France Ligue 1,1019961,Dijon FCO,10249,1,1,2011/2012,France,3.5,3.5,3.5,,3.6,3.9,3.2,3.3,3,,3.2,3.25,2.1,1.9,2,2,,2.1,2.15,2.05,3.2,3.8,NE,10309,10249,70,Montpellier Hérault SC,MON
6093,France Ligue 1,1019965,FC Lorient,9851,0,2,2011/2012,France,2.45,2.45,2.4,,2.6,2.75,3,3.1,2.9,,3,3.2,3,2.7,2.75,2.75,,2.88,2.8,2.75,3.1,2.63,ANO,9551,9851,74,Stade Rennais FC,REN
6095,France Ligue 1,1019969,AS Nancy-Lorraine,9748,2,0,2011/2012,France,3.6,3.6,3.5,,3.6,3.9,3.25,3.2,3,,3.2,3.25,2.15,2.1,2,2,,2.1,2.15,2.1,3.2,3.6,ANO,9545,9748,66,Olympique Lyonnais,LYO
6098,France Ligue 1,1019974,FC Sochaux-Montbéliard,9873,1,1,2011/2012,France,3,3,2.6,,3,3.1,3,3.1,3,,3.1,3.1,2.45,2.7,2.5,2.5,,2.45,2.5,2.5,3.1,2.9,NE,9555,9873,110456,Valenciennes FC,VAL
6100,France Ligue 1,1019980,Stade Brestois 29,9827,0,2,2011/2012,France,3.25,3.25,2.62,,2.9,3.2,2.8,3.1,3,,3,3,2.6,2.5,2.4,2.4,,2.6,2.6,2.5,3,3,ANO,9539,9827,59,Girondins de Bordeaux,BOR
6103,France Ligue 1,1019989,Olympique Lyonnais,8639,2,1,2011/2012,France,2.4,2.4,2.25,,2.5,2.62,3.2,3.1,3,,3,3.2,3.1,2.9,2.88,2.88,,3,3.1,2.9,3.1,2.5,ANO,9550,8639,65,LOSC Lille,LIL
6108,France Ligue 1,1020002,Valenciennes FC,9853,1,2,2011/2012,France,2.2,2.2,2.2,,2.25,2.2,3.1,3.1,3,,3.2,3.2,3.4,3.1,3,3,,3.3,3.9,3.5,3.1,2.2,ANO,9556,9853,1819,AS Saint-Étienne,ETI
6109,France Ligue 1,1020008,AJ Auxerre,4087,0,2,2011/2012,France,2.25,2.25,2.2,,2.3,2.3,3.1,3,2.88,,3.1,3.2,3.3,3.2,3.1,3.1,,3.3,3.5,3.4,3.1,2.25,ANO,11822,4087,111271,Évian Thonon Gaillard FC,ETG
6115,France Ligue 1,1020019,AS Nancy-Lorraine,10249,1,0,2011/2012,France,3.5,3.5,3,,3.3,3.4,3.2,3.1,3,,3.1,3.2,2.2,2.2,2.2,2.2,,2.3,2.38,2.2,3.2,3.4,ANO,10309,10249,70,Montpellier Hérault SC,MON
6117,France Ligue 1,1020023,AS Saint-Étienne,9748,0,1,2011/2012,France,2.6,2.6,2.5,,2.5,2.6,3.1,3.1,3,,3,3.2,2.75,2.6,2.6,2.6,,3,3,2.88,3,2.6,ANO,9545,9748,66,Olympique Lyonnais,LYO
6118,France Ligue 1,1020025,FC Sochaux-Montbéliard,9831,2,0,2011/2012,France,2.4,2.4,2.38,,2.4,2.4,2.95,3.1,3,,3,3.12,3.2,2.9,2.75,2.75,,3.2,3.3,3.25,3,2.38,ANO,9542,9831,72,OGC Nice,NIC
6119,France Ligue 1,1020028,AC Ajaccio,8689,1,1,2011/2012,France,2.35,2.35,2.3,,2.62,2.6,3.1,3,2.9,,3,3.12,3.1,3,2.9,2.9,,2.9,3,2.8,3.1,2.6,NE,9544,8689,217,FC Lorient,LOR
6120,France Ligue 1,1020030,Stade Brestois 29,8481,0,1,2011/2012,France,2.35,2.35,2.1,,2.4,2.38,2.8,3,3,,3,3,3.5,3.4,3.2,3.2,,3.2,3.6,3.6,3,2.2,ANO,9549,8481,1823,AS Nancy-Lorraine,NAN
6121,France Ligue 1,1020033,Dijon FCO,7819,2,0,2011/2012,France,2.3,2.3,2.2,,2.3,2.25,3.1,3.1,3,,3,3.2,3.2,3.1,3,3,,3.4,3.6,3.1,3.2,2.3,ANO,9540,7819,210,SM Caen,CAE
6125,France Ligue 1,1020040,OGC Nice,8592,1,1,2011/2012,France,3.1,3.1,3,,2.9,3.12,3.2,3.1,3,,3,3,2.4,2.6,2.2,2.2,,2.62,2.6,2.4,3.1,3.1,NE,9552,8592,219,Olympique de Marseille,MAR
6128,France Ligue 1,1020055,Valenciennes FC,9851,1,0,2011/2012,France,2.45,2.45,2.38,,2.5,2.5,3,3.1,3,,3,3.1,3,2.8,2.75,2.75,,3,3.2,2.9,3.1,2.5,ANO,9551,9851,74,Stade Rennais FC,REN
6129,France Ligue 1,1019357,AC Ajaccio,4087,1,1,2011/2012,France,2.4,2.4,2.38,,2.3,2.4,3.1,3.1,3,,3.2,3.25,3,3.1,2.88,2.88,,3.1,3.25,3.1,3.1,2.38,NE,11822,4087,111271,Évian Thonon Gaillard FC,ETG
6131,France Ligue 1,1019359,Stade Brestois 29,9748,1,1,2011/2012,France,3.6,3.6,3.75,,4.2,3.8,3.25,3.3,3.2,,3.3,3.4,2.05,1.9,1.91,1.91,,1.91,2.1,2.05,3.25,3.75,NE,9545,9748,66,Olympique Lyonnais,LYO
6132,France Ligue 1,1019361,SM Caen,8639,1,2,2011/2012,France,3.4,3.4,3.4,,3.8,3.8,3.3,3.2,3,,3.2,3.25,2.2,2,2.1,2.1,,2.05,2.15,2.1,3.25,3.6,ANO,9550,8639,65,LOSC Lille,LIL
6133,France Ligue 1,1019363,Dijon FCO,8689,2,0,2011/2012,France,2.95,2.95,2.88,,3,2.88,3.1,3,2.9,,3.2,3.12,2.45,2.6,2.4,2.4,,2.4,2.75,2.63,3.1,2.8,ANO,9544,8689,217,FC Lorient,LOR
6135,France Ligue 1,1019368,Montpellier Hérault SC,9851,4,0,2011/2012,France,2.4,2.4,2.4,,2.4,2.5,3.1,3.2,2.9,,3.3,3.1,3.2,2.8,2.88,2.88,,2.9,2.88,2.9,3,2.6,ANO,9551,9851,74,Stade Rennais FC,REN
6136,France Ligue 1,1019370,AS Nancy-Lorraine,9874,1,2,2011/2012,France,2.2,2.2,2.2,,2.3,2.15,3.1,3.1,3,,3.2,3.1,3.4,3.1,3.2,3.2,,3.2,3.6,3.4,3.1,2.25,ANO,9553,9874,226,FC Sochaux-Montbéliard,SOC
6137,France Ligue 1,1019372,OGC Nice,9941,1,1,2011/2012,France,2.6,2.6,2.5,,2.62,2.75,3,3.1,3,,3.1,3.12,2.85,2.9,2.7,2.7,,2.75,2.88,2.88,3,2.6,NE,9546,9941,1809,Toulouse FC,TOU
6139,France Ligue 1,1020057,AJ Auxerre,9873,2,0,2011/2012,France,2.5,2.5,2.38,,2.4,2.4,3.1,3.1,3,,3.1,3.1,3.1,3.1,2.75,2.75,,3.1,3.4,3.3,2.88,2.4,ANO,9555,9873,110456,Valenciennes FC,VAL
6144,France Ligue 1,1020075,Olympique de Marseille,10249,1,3,2011/2012,France,2.95,2.95,2.62,,3.1,3,3.1,3,2.9,,3.1,3.4,2.45,2.6,2.5,2.5,,2.4,2.4,2.4,3.25,3,ANO,10309,10249,70,Montpellier Hérault SC,MON
6146,France Ligue 1,1020080,Stade Rennais FC,9748,1,1,2011/2012,France,2.55,2.55,2.4,,2.5,2.5,3.2,3.1,3,,3.2,3.2,2.9,2.6,2.62,2.62,,2.8,3.1,3,3,2.5,NE,9545,9748,66,Olympique Lyonnais,LYO
6149,France Ligue 1,1020096,AC Ajaccio,9853,1,1,2011/2012,France,2.95,2.95,2.75,,2.9,3.12,3,3.1,2.9,,3,3.1,2.5,2.6,2.4,2.4,,2.6,2.6,2.5,3,3,NE,9556,9853,1819,AS Saint-Étienne,ETI
6151,France Ligue 1,1020101,SM Caen,9827,1,0,2011/2012,France,2.95,2.95,2.5,,2.9,3.2,3,3.2,3,,3.1,3.2,2.5,2.65,2.6,2.6,,2.5,2.5,2.5,3,3,ANO,9539,9827,59,Girondins de Bordeaux,BOR
6152,France Ligue 1,1020104,Dijon FCO,8481,0,2,2011/2012,France,2.35,2.35,2.3,,2.4,2.3,3.1,3.05,2.9,,3,3.12,3.1,2.85,2.9,2.9,,3.2,3.6,3.25,3.1,2.3,ANO,9549,8481,1823,AS Nancy-Lorraine,NAN
6153,France Ligue 1,1020106,Évian Thonon Gaillard FC,9851,1,3,2011/2012,France,2.7,2.7,2.6,,3,2.9,3.1,3.1,3,,3,3.1,2.65,2.7,2.5,2.5,,2.5,2.75,2.6,3.2,2.75,ANO,9551,9851,74,Stade Rennais FC,REN
6156,France Ligue 1,1020114,OGC Nice,8689,2,0,2011/2012,France,2.25,2.25,2.3,,2.3,2.2,3,3.15,2.9,,2.9,3.1,3.4,3.25,2.9,2.9,,3.5,3.7,3.6,3,2.2,ANO,9544,8689,217,FC Lorient,LOR
6158,France Ligue 1,1020117,Valenciennes FC,9941,2,0,2011/2012,France,2.45,2.45,2.38,,2.5,2.6,2.9,3.1,2.88,,3,3.1,3.15,2.75,2.8,2.8,,3,3.1,2.88,3.1,2.55,ANO,9546,9941,1809,Toulouse FC,TOU
6159,France Ligue 1,1020118,AJ Auxerre,9847,1,1,2011/2012,France,3.5,3.5,3.5,,3.8,3.9,3.25,3.2,3,,3.3,3.3,2.1,2,2,2,,2,2.1,2.1,3.25,3.5,NE,9548,9847,73,Paris Saint-Germain,PSG
6161,France Ligue 1,1020120,FC Lorient,10249,2,1,2011/2012,France,3.8,3.8,3,,3.5,3.8,3.1,3.1,3,,3.25,3.25,2.15,2.2,2.2,2.2,,2.1,2.15,2.1,3.1,3.75,ANO,10309,10249,70,Montpellier Hérault SC,MON
6163,France Ligue 1,1020124,AS Nancy-Lorraine,9827,2,2,2011/2012,France,2.55,2.55,2.38,,2.55,2.7,3,3,3,,3.1,3.1,3.1,2.6,2.75,2.75,,2.88,3,2.88,3,2.63,NE,9539,9827,59,Girondins de Bordeaux,BOR
6167,France Ligue 1,1020132,Toulouse FC,9748,3,0,2011/2012,France,2.65,2.65,2.5,,2.6,2.75,3.2,3,3,,3.2,3.12,2.8,2.65,2.6,2.6,,2.75,2.88,2.88,3,2.63,ANO,9545,9748,66,Olympique Lyonnais,LYO
6169,France Ligue 1,1020137,AC Ajaccio,8481,0,0,2011/2012,France,2.6,2.6,2.38,,2.5,2.62,2.85,3.1,2.88,,3.1,3.2,3,2.7,2.8,2.8,,2.9,3,3,3,2.5,NE,9549,8481,1823,AS Nancy-Lorraine,NAN
6170,France Ligue 1,1020149,Girondins de Bordeaux,8592,2,1,2011/2012,France,2.4,2.4,2.3,,2.45,2.4,3.1,3.1,3,,3.1,3.2,3.2,2.9,2.8,2.8,,3,3.3,3.1,3.1,2.4,ANO,9552,8592,219,Olympique de Marseille,MAR
6171,France Ligue 1,1020150,Stade Brestois 29,9851,0,1,2011/2012,France,3.2,3.2,2.7,,2.75,3.3,3.1,3.1,2.88,,3.2,3.2,2.4,2.6,2.5,2.5,,2.4,2.4,2.38,3.1,3.1,ANO,9551,9851,74,Stade Rennais FC,REN
6172,France Ligue 1,1020152,SM Caen,9853,1,4,2011/2012,France,2.6,2.6,2.5,,2.6,2.6,3.1,3.15,3,,3.1,3.2,2.75,2.75,2.6,2.6,,2.75,3,2.88,3,2.6,ANO,9556,9853,1819,AS Saint-Étienne,ETI
6174,France Ligue 1,1020156,Évian Thonon Gaillard FC,9941,2,1,2011/2012,France,2.55,2.55,2.5,,2.6,2.7,3.1,3.15,3,,3.1,3.1,2.85,2.65,2.6,2.6,,2.75,2.9,2.9,3.1,2.5,ANO,9546,9941,1809,Toulouse FC,TOU
6179,France Ligue 1,1020181,AJ Auxerre,8521,4,0,2011/2012,France,2.15,2.15,2.1,,2.2,2.15,2.95,3.15,3,,3.1,3.2,3.75,3.45,3.2,3.2,,3.5,4,3.75,3.1,2.1,ANO,11076,8521,378,Stade Brestois 29,BRE
6180,France Ligue 1,1020183,Évian Thonon Gaillard FC,9748,1,3,2011/2012,France,2.95,2.95,2.88,,3.2,3.3,3.25,3.15,3,,3.25,3.3,2.35,2.3,2.25,2.25,,2.25,2.38,2.2,3.3,3.25,ANO,9545,9748,66,Olympique Lyonnais,LYO
6181,France Ligue 1,1020185,LOSC Lille,9847,2,1,2011/2012,France,2.2,2.2,2.2,,2.25,2.2,3.4,3.1,3,,3.2,3.3,3.3,3,3,3,,3.25,3.7,3.25,3.3,2.2,ANO,9548,9847,73,Paris Saint-Germain,PSG
6182,France Ligue 1,1020187,FC Lorient,8592,2,1,2011/2012,France,2.45,2.45,2.4,,2.55,2.5,3.1,3.1,3,,3.2,3.2,2.95,2.7,2.7,2.7,,2.8,3.1,3,3.2,2.38,ANO,9552,8592,219,Olympique de Marseille,MAR
6186,France Ligue 1,1020193,FC Sochaux-Montbéliard,9827,0,3,2011/2012,France,2.5,2.5,2.38,,2.45,2.62,3.1,3.2,3,,3.1,3.2,2.85,2.8,2.75,2.75,,3,3,2.9,3.1,2.5,ANO,9539,9827,59,Girondins de Bordeaux,BOR
6187,France Ligue 1,1020194,Toulouse FC,10249,0,1,2011/2012,France,2.75,2.75,2.6,,2.7,2.8,3.25,3.1,3,,3.1,3.12,2.65,2.7,2.5,2.5,,2.7,2.8,2.7,3.1,2.7,ANO,10309,10249,70,Montpellier Hérault SC,MON
